Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,43.34000015258789,43.75,43.27000045776367,43.380001068115234,41.92312240600586,662000
2020-01-02,44.0,44.04999923706055,43.349998474121094,43.95000076293945,42.47397994995117,1189300
2020-01-03,42.9900016784668,43.349998474121094,42.220001220703125,42.36000061035156,40.9373779296875,1050700
2020-01-06,42.0,42.290000915527344,41.61000061035156,42.18000030517578,40.763427734375,846500
2020-01-07,42.099998474121094,42.709999084472656,41.91999816894531,42.439998626708984,41.01469421386719,1383300
2020-01-08,42.47999954223633,43.0,42.09000015258789,42.70000076293945,41.26596450805664,1072000
2020-01-09,42.91999816894531,42.93000030517578,41.91999816894531,41.93000030517578,40.521820068359375,1190900
2020-01-10,41.84000015258789,41.95000076293945,41.29999923706055,41.41999816894531,40.02894592285156,827100
2020-01-13,41.29999923706055,41.5,41.060001373291016,41.380001068115234,39.990291595458984,1703700
2020-01-14,41.31999969482422,42.119998931884766,41.31999969482422,41.72999954223633,40.32854461669922,1516800
2020-01-15,41.33000183105469,41.709999084472656,41.0099983215332,41.290000915527344,39.903316497802734,1075500
2020-01-16,41.5,41.880001068115234,41.2599983215332,41.880001068115234,40.47349548339844,1393900
2020-01-17,41.84000015258789,42.18000030517578,41.220001220703125,41.529998779296875,40.13525390625,1426300
2020-01-21,41.25,41.33000183105469,40.470001220703125,40.5,39.13984680175781,1423300
2020-01-22,40.47999954223633,40.709999084472656,40.06999969482422,40.290000915527344,38.93689727783203,1197300
2020-01-23,39.959999084472656,40.63999938964844,39.310001373291016,40.560001373291016,39.19783401489258,1411500
2020-01-24,40.5,40.63999938964844,39.130001068115234,39.2400016784668,37.92216110229492,853400
2020-01-27,38.25,38.619998931884766,37.709999084472656,38.36000061035156,37.071712493896484,1652000
2020-01-28,35.5,36.56999969482422,34.880001068115234,35.43000030517578,34.240116119384766,15579000
2020-01-29,36.099998474121094,36.380001068115234,35.2400016784668,35.290000915527344,34.104820251464844,6307300
