Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,267.0199890136719,269.45001220703125,267.0199890136719,268.29998779296875,263.34820556640625,259600
2020-01-02,268.6600036621094,270.17999267578125,266.6000061035156,268.7300109863281,263.77032470703125,314500
2020-01-03,265.9200134277344,269.3800048828125,264.8699951171875,268.6700134277344,263.7114562988281,237400
2020-01-06,266.8599853515625,267.29998779296875,263.75,267.1600036621094,262.2292785644531,349900
2020-01-07,267.0,270.3500061035156,266.19000244140625,267.0299987792969,262.10162353515625,235200
2020-01-08,267.1400146484375,270.3800048828125,267.04998779296875,269.0899963378906,264.1236877441406,288600
2020-01-09,270.67999267578125,272.4800109863281,268.4200134277344,268.7900085449219,263.8291931152344,434400
2020-01-10,269.1099853515625,269.1099853515625,264.6099853515625,264.8800048828125,259.9913330078125,376900
2020-01-13,264.9200134277344,268.7200012207031,264.9200134277344,266.989990234375,262.06243896484375,364300
2020-01-14,266.489990234375,270.0,266.489990234375,268.17999267578125,263.23040771484375,298500
2020-01-15,268.0799865722656,272.25,268.0799865722656,271.510009765625,266.49896240234375,270800
2020-01-16,273.239990234375,276.5899963378906,272.94000244140625,276.3900146484375,271.2889709472656,259500
2020-01-17,277.05999755859375,278.0400085449219,274.8599853515625,275.7200012207031,270.6313171386719,241200
2020-01-21,274.20001220703125,280.489990234375,274.20001220703125,276.79998779296875,271.6913146972656,342800
2020-01-22,278.29998779296875,281.92999267578125,278.29998779296875,279.239990234375,274.0863037109375,256100
2020-01-23,277.489990234375,280.6300048828125,276.8800048828125,280.1099853515625,274.9402160644531,227900
2020-01-24,281.1300048828125,281.6400146484375,275.4100036621094,276.55999755859375,271.4557800292969,200900
2020-01-27,272.3699951171875,276.54998779296875,271.489990234375,274.2699890136719,269.2080078125,272400
2020-01-28,275.32000732421875,280.3299865722656,271.5400085449219,278.44000244140625,273.3010559082031,393000
2020-01-29,279.95001220703125,288.94000244140625,279.7099914550781,287.6000061035156,282.29205322265625,548400
