Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,68.66000366210938,69.11000061035156,68.61000061035156,69.0999984741211,66.88469696044922,851800
2020-01-02,69.48999786376953,69.48999786376953,68.41000366210938,68.95999908447266,66.74918365478516,873500
2020-01-03,68.3499984741211,69.18000030517578,68.16000366210938,69.05000305175781,66.83628845214844,438400
2020-01-06,68.63999938964844,69.0,68.41999816894531,68.94999694824219,66.73950958251953,650500
2020-01-07,68.81999969482422,68.9000015258789,67.6500015258789,67.69000244140625,65.51990509033203,686200
2020-01-08,67.80000305175781,68.58999633789062,67.73999786376953,68.16999816894531,65.98451232910156,574500
2020-01-09,68.37000274658203,68.62000274658203,67.95999908447266,68.56999969482422,66.37169647216797,905500
2020-01-10,68.54000091552734,68.55000305175781,67.73999786376953,67.86000061035156,65.68445587158203,620500
2020-01-13,67.70999908447266,68.37999725341797,67.69999694824219,68.11000061035156,65.92643737792969,903100
2020-01-14,67.97000122070312,68.66000366210938,67.72000122070312,68.29000091552734,66.10066986083984,1042100
2020-01-15,68.2300033569336,69.18000030517578,68.20999908447266,68.94999694824219,66.73950958251953,453000
2020-01-16,69.08000183105469,69.75,68.91999816894531,69.7300033569336,67.49449920654297,515200
2020-01-17,69.9000015258789,70.36000061035156,69.69999694824219,70.36000061035156,68.10430145263672,775300
2020-01-21,70.08999633789062,70.37000274658203,69.62999725341797,69.8499984741211,67.61066436767578,688500
2020-01-22,71.0999984741211,71.37999725341797,70.66000366210938,71.23999786376953,68.95609283447266,957100
2020-01-23,70.9000015258789,71.43000030517578,70.19000244140625,71.37999725341797,69.09161376953125,667300
2020-01-24,71.36000061035156,72.12000274658203,71.30999755859375,72.06999969482422,69.75948333740234,671200
2020-01-27,71.54000091552734,72.05000305175781,71.37999725341797,71.58999633789062,69.29486846923828,736600
2020-01-28,71.75,72.75,71.75,72.37000274658203,70.04986572265625,961800
2020-01-29,72.83999633789062,73.44999694824219,71.19000244140625,72.75,70.41767883300781,1009100
2020-01-30,72.4000015258789,74.66000366210938,72.12000274658203,74.58000183105469,72.18901062011719,747200
2020-01-31,74.31999969482422,74.80000305175781,73.23999786376953,73.52999877929688,71.17267608642578,939800
2020-02-03,73.94999694824219,74.88999938964844,73.8499984741211,74.38999938964844,72.00511169433594,994800
2020-02-04,74.79000091552734,75.83000183105469,74.52999877929688,74.83999633789062,72.440673828125,751000
2020-02-05,75.30999755859375,76.26000213623047,75.11000061035156,76.19000244140625,73.74739837646484,643700
2020-02-06,76.31999969482422,77.38999938964844,76.31999969482422,77.18000030517578,74.7056655883789,637900
2020-02-07,77.04000091552734,77.94000244140625,76.94000244140625,77.80999755859375,75.31546020507812,813600
2020-02-10,77.86000061035156,78.79000091552734,77.83999633789062,78.76000213623047,76.23500061035156,801700
2020-02-11,78.8499984741211,79.41000366210938,78.83000183105469,79.27999877929688,76.73833465576172,773300
2020-02-12,79.18000030517578,79.18000030517578,78.47000122070312,78.63999938964844,76.11885833740234,522000
2020-02-13,78.52999877929688,79.33000183105469,78.30999755859375,79.31999969482422,76.77706146240234,726800
2020-02-14,79.31999969482422,79.44000244140625,78.83000183105469,79.4000015258789,76.8544921875,802100
2020-02-18,79.4000015258789,79.81999969482422,79.11000061035156,79.36000061035156,76.8157730102539,740100
2020-02-19,79.5199966430664,79.91999816894531,79.27999877929688,79.4800033569336,76.93193054199219,478600
2020-02-20,79.19000244140625,79.41000366210938,77.5199966430664,78.06999969482422,75.56713104248047,1004600
2020-02-21,77.98999786376953,78.87999725341797,77.87000274658203,78.6500015258789,76.12853240966797,3374000
2020-02-24,77.83000183105469,78.44000244140625,76.94999694824219,77.04000091552734,74.57014465332031,1157200
