Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,84.44999694824219,85.08999633789062,84.38999938964844,85.06999969482422,80.51433563232422,1625900
2020-01-02,85.02999877929688,85.02999877929688,83.08000183105469,83.2300033569336,78.77287292480469,3278200
2020-01-03,83.12999725341797,83.51000213623047,82.69999694824219,82.86000061035156,78.42269897460938,2199100
2020-01-06,83.05000305175781,83.75,83.0,83.30999755859375,78.84859466552734,2717500
2020-01-07,83.30000305175781,83.30000305175781,82.08999633789062,82.68000030517578,78.25233459472656,2432800
2020-01-08,82.61000061035156,83.16999816894531,82.33999633789062,82.75,78.31858825683594,1548900
2020-01-09,82.55000305175781,83.5199966430664,82.54000091552734,83.4000015258789,78.93378448486328,1372100
2020-01-10,83.63999938964844,84.55999755859375,83.63999938964844,84.41000366210938,79.88969421386719,2028500
2020-01-13,84.48999786376953,85.33000183105469,84.41000366210938,85.1500015258789,80.5900650024414,1691100
2020-01-14,85.26000213623047,85.91000366210938,85.1500015258789,85.8499984741211,81.25257110595703,2317900
2020-01-15,86.19999694824219,87.7300033569336,86.1500015258789,87.31999969482422,82.64383697509766,2196900
2020-01-16,87.19000244140625,87.80999755859375,87.19000244140625,87.76000213623047,83.0602798461914,1908700
2020-01-17,87.9000015258789,88.81999969482422,87.4000015258789,88.7300033569336,83.97835540771484,2209600
2020-01-21,88.93000030517578,89.8499984741211,88.5999984741211,89.80000305175781,84.99104309082031,2227700
2020-01-22,89.37000274658203,90.26000213623047,88.6500015258789,89.94999694824219,85.13299560546875,1521400
2020-01-23,90.0199966430664,91.2699966430664,89.91999816894531,91.23999786376953,86.35392761230469,1809800
2020-01-24,91.01000213623047,92.12999725341797,90.94999694824219,91.80999755859375,86.89340209960938,2008400
2020-01-27,91.68000030517578,92.13999938964844,91.13999938964844,91.37000274658203,86.47696685791016,1727100
2020-01-28,91.5199966430664,92.08000183105469,91.08000183105469,91.79000091552734,86.87448120117188,1743600
2020-01-29,91.87000274658203,92.5199966430664,91.41000366210938,92.38999938964844,87.44233703613281,1376200
