Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,31.700000762939453,32.314998626708984,31.540000915527344,32.130001068115234,29.219646453857422,6069400
2020-01-02,32.290000915527344,32.41999816894531,31.5,31.610000610351562,28.746747970581055,6008700
2020-01-03,31.5,31.649999618530273,31.219999313354492,31.239999771118164,28.410263061523438,5012700
2020-01-06,31.170000076293945,31.469999313354492,30.899999618530273,31.309999465942383,28.473922729492188,4714700
2020-01-07,31.25,31.28499984741211,30.510000228881836,30.760000228881836,27.97374153137207,7165700
2020-01-08,30.739999771118164,30.940000534057617,30.350000381469727,30.59000015258789,27.819137573242188,5802900
2020-01-09,30.670000076293945,30.690000534057617,29.940000534057617,30.579999923706055,27.81004524230957,8938400
2020-01-10,30.59000015258789,30.874000549316406,30.56999969482422,30.700000762939453,27.919178009033203,4578200
2020-01-13,30.90999984741211,31.174999237060547,30.700000762939453,31.15999984741211,28.337507247924805,4269100
2020-01-14,31.1299991607666,31.75,31.1200008392334,31.729999542236328,28.855876922607422,6794100
2020-01-15,31.690000534057617,31.959999084472656,31.540000915527344,31.600000381469727,28.737651824951172,4243700
2020-01-16,31.700000762939453,32.02000045776367,31.649999618530273,31.729999542236328,28.855876922607422,3950400
2020-01-17,31.799999237060547,31.860000610351562,30.950000762939453,31.030000686645508,28.219287872314453,6645600
2020-01-21,30.959999084472656,31.1200008392334,30.405000686645508,31.010000228881836,28.20109748840332,7106600
2020-01-22,31.079999923706055,31.083999633789062,30.5,30.670000076293945,27.891895294189453,4535000
2020-01-23,30.530000686645508,30.790000915527344,30.34000015258789,30.68000030517578,27.90098762512207,4280600
2020-01-24,30.700000762939453,30.725000381469727,30.09000015258789,30.40999984741211,27.655447006225586,5951500
2020-01-27,30.149999618530273,30.475000381469727,29.854999542236328,30.350000381469727,27.600881576538086,5806100
2020-01-28,30.450000762939453,30.670000076293945,30.084999084472656,30.1299991607666,27.40080451965332,5645000
2020-01-29,30.110000610351562,30.110000610351562,29.594999313354492,29.6200008392334,26.9370059967041,9042600
