Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,97.70999908447266,98.70999908447266,97.56999969482422,97.88999938964844,95.09362030029297,625600
2020-01-02,98.44000244140625,98.63999938964844,97.81999969482422,98.62000274658203,95.80276489257812,793600
2020-01-03,97.54000091552734,99.87000274658203,97.41000366210938,99.4800033569336,96.63819885253906,1031000
2020-01-06,99.0,100.44000244140625,98.68000030517578,100.36000061035156,97.49305725097656,799500
2020-01-07,99.91000366210938,100.7699966430664,99.69999694824219,99.98999786376953,97.13362884521484,483900
2020-01-08,99.98999786376953,101.08000183105469,99.80999755859375,99.87000274658203,97.01705169677734,1058400
2020-01-09,99.8499984741211,101.45999908447266,99.75,101.08000183105469,98.19249725341797,762700
2020-01-10,101.47000122070312,101.62999725341797,100.93000030517578,101.0199966430664,98.13420867919922,533800
2020-01-13,101.41000366210938,101.81999969482422,100.83000183105469,101.1500015258789,98.26049041748047,869600
2020-01-14,101.44999694824219,101.56999969482422,100.7300033569336,100.79000091552734,97.91078186035156,604500
2020-01-15,101.12000274658203,102.41999816894531,100.76000213623047,102.13999938964844,99.22220611572266,898800
2020-01-16,102.61000061035156,102.68000030517578,101.55999755859375,102.29000091552734,99.36793518066406,592700
2020-01-17,102.41000366210938,103.47000122070312,102.11000061035156,103.38999938964844,100.43649291992188,683100
2020-01-21,102.93000030517578,103.69000244140625,102.8499984741211,103.2699966430664,100.31993103027344,631300
2020-01-22,104.01000213623047,104.36000061035156,102.1500015258789,102.47000122070312,99.54277801513672,932600
2020-01-23,102.55000305175781,102.83000183105469,101.56999969482422,102.62999725341797,99.6982192993164,791000
2020-01-24,102.79000091552734,102.94999694824219,101.18000030517578,101.62000274658203,98.71707153320312,625300
2020-01-27,100.1500015258789,101.37000274658203,99.30000305175781,100.7699966430664,97.89134979248047,604100
2020-01-28,101.2699966430664,102.80999755859375,100.95999908447266,102.30999755859375,99.3873519897461,511700
2020-01-29,102.6500015258789,102.87000274658203,101.68000030517578,101.83000183105469,98.92105865478516,546900
