Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,236.85000610351562,238.6999969482422,236.3699951171875,237.41000366210938,233.72239685058594,594100
2020-01-02,238.67999267578125,241.72999572753906,238.00999450683594,241.72000122070312,237.9654541015625,869700
2020-01-03,238.82000732421875,241.61000061035156,238.55999755859375,241.1199951171875,237.374755859375,475800
2020-01-06,239.6699981689453,241.9499969482422,239.24000549316406,241.8699951171875,238.1131134033203,714900
2020-01-07,242.5800018310547,245.2100067138672,240.80999755859375,241.0,237.2566375732422,743700
2020-01-08,242.0500030517578,247.24000549316406,242.0500030517578,245.6199951171875,241.80487060546875,887200
2020-01-09,246.57000732421875,249.42999267578125,246.4199981689453,248.85000610351562,244.9846954345703,811100
2020-01-10,250.0,250.77000427246094,247.0399932861328,248.02999877929688,244.1774444580078,594300
2020-01-13,248.1699981689453,251.52000427246094,248.1699981689453,251.49000549316406,247.58367919921875,707000
2020-01-14,251.2899932861328,252.11000061035156,249.22999572753906,249.42999267578125,245.55567932128906,551800
2020-01-15,249.30999755859375,254.64999389648438,248.85000610351562,253.02999877929688,249.09979248046875,856700
2020-01-16,254.9499969482422,256.2200012207031,254.1699981689453,256.04998779296875,252.0728302001953,603200
2020-01-17,257.6199951171875,258.2699890136719,255.77000427246094,257.6300048828125,253.62832641601562,830400
2020-01-21,256.8399963378906,258.1099853515625,255.77000427246094,256.3399963378906,252.3583221435547,911000
2020-01-22,258.1000061035156,258.489990234375,256.4800109863281,257.4700012207031,253.47080993652344,596600
2020-01-23,256.45001220703125,258.510009765625,255.35000610351562,257.0899963378906,253.09671020507812,810000
2020-01-24,257.94000244140625,258.8900146484375,254.3800048828125,255.6199951171875,251.64955139160156,495600
2020-01-27,253.32000732421875,256.19000244140625,252.0,255.1199951171875,251.1573028564453,707400
2020-01-28,256.30999755859375,260.489990234375,255.61000061035156,260.19000244140625,256.1485595703125,781100
2020-01-29,260.5,262.9599914550781,259.6199951171875,260.6700134277344,256.6211242675781,441800
