Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,367.79998779296875,369.1499938964844,363.0199890136719,366.5199890136719,361.65521240234375,557300
2020-01-02,367.1600036621094,367.8999938964844,360.5299987792969,363.239990234375,358.4187927246094,678000
2020-01-03,366.79998779296875,372.0,364.3800048828125,364.8599853515625,360.01727294921875,891400
2020-01-06,364.25,370.6400146484375,363.5,370.54998779296875,365.63177490234375,956800
2020-01-07,369.0,369.0,363.0899963378906,366.8699951171875,362.00054931640625,669200
2020-01-08,368.17999267578125,376.3999938964844,367.3900146484375,375.0,370.0227355957031,1201700
2020-01-09,373.0,373.760009765625,363.20001220703125,364.510009765625,359.6719665527344,1760800
2020-01-10,366.0799865722656,369.0799865722656,362.6300048828125,364.1199951171875,359.28704833984375,1035700
2020-01-13,363.2099914550781,364.75,354.7699890136719,356.8800048828125,352.1432189941406,1732000
2020-01-14,356.260009765625,361.42999267578125,355.20001220703125,357.25,352.5082702636719,1377100
2020-01-15,358.1400146484375,369.239990234375,355.8900146484375,364.07000732421875,359.2377624511719,1126800
2020-01-16,366.1099853515625,367.8299865722656,363.760009765625,367.1300048828125,362.25714111328125,529700
2020-01-17,364.5,368.07000732421875,362.0,366.54998779296875,361.6847839355469,882800
2020-01-21,363.260009765625,369.92999267578125,361.94000244140625,364.8699951171875,360.027099609375,849400
2020-01-22,367.1000061035156,368.1000061035156,360.92999267578125,365.7200012207031,360.8658447265625,561000
2020-01-23,365.6400146484375,367.67999267578125,361.82000732421875,363.5799865722656,358.75421142578125,709000
2020-01-24,364.45001220703125,364.45001220703125,354.19000244140625,356.8999938964844,352.1629333496094,973900
2020-01-27,352.4200134277344,352.8599853515625,344.1300048828125,346.9100036621094,342.30548095703125,1295000
2020-01-28,348.1000061035156,357.20001220703125,346.010009765625,352.8500061035156,348.1667175292969,999600
2020-01-29,352.0799865722656,355.1099853515625,348.30999755859375,351.57000732421875,346.9037170410156,1581300
