Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,92.4000015258789,92.83000183105469,91.70999908447266,92.55000305175781,90.39192199707031,2358100
2020-01-02,92.83999633789062,93.06999969482422,92.18000030517578,92.66999816894531,90.50910949707031,3045300
2020-01-03,92.0999984741211,94.9800033569336,91.94999694824219,94.66999816894531,92.46247863769531,2544500
2020-01-06,94.69999694824219,95.47000122070312,94.0199966430664,94.69999694824219,92.49178314208984,2649700
2020-01-07,94.08000183105469,94.93000030517578,93.7699966430664,94.43000030517578,92.22808837890625,2343900
2020-01-08,94.66000366210938,94.9000015258789,93.4800033569336,93.5999984741211,91.41743469238281,3013700
2020-01-09,93.62000274658203,94.9800033569336,93.62000274658203,94.43000030517578,92.22808837890625,2268300
2020-01-10,94.41000366210938,94.80000305175781,94.06999969482422,94.25,92.05228424072266,1510500
2020-01-13,94.19999694824219,95.06999969482422,94.02999877929688,95.02999877929688,92.8140869140625,2627700
2020-01-14,95.05000305175781,95.12000274658203,93.51000213623047,93.7699966430664,91.5834732055664,3366100
2020-01-15,94.05999755859375,96.25,93.5999984741211,95.7699966430664,93.5368423461914,3015800
2020-01-16,96.7300033569336,96.98999786376953,95.58000183105469,96.2699966430664,94.0251693725586,2686500
2020-01-17,96.05000305175781,97.05000305175781,96.05000305175781,96.7699966430664,94.51351165771484,2468700
2020-01-21,96.69000244140625,97.44999694824219,96.5999984741211,96.76000213623047,94.50375366210938,2263600
2020-01-22,96.62999725341797,97.0999984741211,96.33999633789062,96.43000030517578,94.18144989013672,1930400
2020-01-23,96.1500015258789,97.41999816894531,96.01000213623047,97.30000305175781,95.03117370605469,2333000
2020-01-24,97.30000305175781,98.08999633789062,96.86000061035156,97.11000061035156,94.84558868408203,1880200
2020-01-27,96.30999755859375,98.38999938964844,95.63999938964844,98.18000030517578,95.89064025878906,2343600
2020-01-28,98.13999938964844,99.0999984741211,98.08999633789062,98.94000244140625,96.63291931152344,2034000
2020-01-29,99.26000213623047,99.80000305175781,98.55000305175781,98.91000366210938,96.60360717773438,1762400
