Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,159.85000610351562,160.3699951171875,158.99000549316406,159.6300048828125,148.42984008789062,1499800
2020-01-02,159.75,160.3699951171875,158.89999389648438,160.3699951171875,149.11793518066406,1881300
2020-01-03,158.41000366210938,159.58999633789062,157.42999267578125,158.8300018310547,147.6859893798828,1374400
2020-01-06,158.10000610351562,158.67999267578125,157.4499969482422,158.50999450683594,147.38844299316406,1335500
2020-01-07,157.42999267578125,158.39999389648438,156.61000061035156,157.25999450683594,146.22613525390625,1936300
2020-01-08,158.0,159.91000366210938,157.3000030517578,158.88999938964844,147.74176025390625,1958400
2020-01-09,160.3800048828125,161.25,159.83999633789062,160.80999755859375,149.52703857421875,1652000
2020-01-10,160.97999572753906,160.97999572753906,158.47000122070312,158.57000732421875,147.44422912597656,2182500
2020-01-13,158.8800048828125,159.5399932861328,157.82000732421875,159.44000244140625,148.253173828125,2391100
2020-01-14,159.1699981689453,160.9499969482422,158.80999755859375,159.8800048828125,148.66229248046875,3333900
2020-01-15,158.30999755859375,158.30999755859375,153.3300018310547,154.0800018310547,143.2692413330078,4078500
2020-01-16,153.5800018310547,153.6999969482422,149.9499969482422,152.6199951171875,142.9788055419922,3831600
2020-01-17,153.0500030517578,154.0500030517578,152.85000610351562,153.36000061035156,143.67208862304688,2515600
2020-01-21,152.13999938964844,153.3300018310547,151.4600067138672,151.64999389648438,142.07008361816406,2036200
2020-01-22,151.9600067138672,153.02000427246094,151.64999389648438,152.25999450683594,142.64154052734375,2637300
2020-01-23,151.38999938964844,153.25,149.92999267578125,152.7100067138672,143.06314086914062,2118100
2020-01-24,152.47999572753906,152.47999572753906,149.52000427246094,150.3800048828125,140.8803253173828,3152900
2020-01-27,147.94000244140625,150.0,147.32000732421875,148.52999877929688,139.14720153808594,2343400
2020-01-28,149.32000732421875,150.97000122070312,148.8800048828125,149.69000244140625,140.2339324951172,1636200
2020-01-29,149.91000366210938,150.75999450683594,148.3300018310547,148.58999633789062,139.20343017578125,1091200
